matchId,summonerName,champion,teamId,win,kills,deaths,assists,gold,damage,team_champs,enemy_champs
KR_7777147221,,Viego,100,False,8,9,10,11377,16955,"['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']","['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']"
KR_7777147221,,Malphite,100,False,5,9,12,10267,16297,"['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']","['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']"
KR_7777147221,,Gnar,100,False,3,10,13,10030,18893,"['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']","['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']"
KR_7777147221,,Ambessa,100,False,4,12,16,11268,15785,"['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']","['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']"
KR_7777147221,,Vex,100,False,7,7,13,11199,16708,"['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']","['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']"
KR_7777147221,,Ashe,200,True,11,7,21,12181,21295,"['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']","['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']"
KR_7777147221,,Lulu,200,True,4,3,36,10868,7289,"['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']","['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']"
KR_7777147221,,Zed,200,True,17,4,23,13227,39856,"['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']","['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']"
KR_7777147221,,Katarina,200,True,9,10,20,11407,27414,"['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']","['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']"
KR_7777147221,,TahmKench,200,True,6,3,29,11352,21715,"['Ashe', 'Lulu', 'Zed', 'Katarina', 'TahmKench']","['Viego', 'Malphite', 'Gnar', 'Ambessa', 'Vex']"
KR_7775267167,,Diana,100,False,17,13,23,15646,43806,"['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']","['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']"
KR_7775267167,,FiddleSticks,100,False,7,18,30,12715,29968,"['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']","['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']"
KR_7775267167,,Caitlyn,100,False,10,12,28,14578,29934,"['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']","['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']"
KR_7775267167,,Anivia,100,False,8,7,21,13168,17545,"['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']","['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']"
KR_7775267167,,MissFortune,100,False,15,6,24,14641,32895,"['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']","['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']"
KR_7775267167,,Bard,200,True,14,11,30,15234,26028,"['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']","['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']"
KR_7775267167,,KSante,200,True,6,12,25,13667,22390,"['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']","['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']"
KR_7775267167,,Brand,200,True,10,11,29,15374,33650,"['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']","['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']"
KR_7775267167,,Corki,200,True,17,8,19,17175,33634,"['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']","['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']"
KR_7775267167,,Kayn,200,True,9,18,17,13741,19659,"['Bard', 'KSante', 'Brand', 'Corki', 'Kayn']","['Diana', 'FiddleSticks', 'Caitlyn', 'Anivia', 'MissFortune']"
KR_7750298473,,Caitlyn,100,False,0,0,0,2091,1429,"['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']","['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']"
KR_7750298473,,Jax,100,False,0,1,0,2069,100,"['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']","['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']"
KR_7750298473,,Lissandra,100,False,0,0,0,2049,110,"['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']","['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']"
KR_7750298473,,Orianna,100,False,0,1,0,2063,715,"['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']","['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']"
KR_7750298473,,MissFortune,100,False,0,0,0,1889,0,"['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']","['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']"
KR_7750298473,,Rumble,200,True,0,0,1,2052,729,"['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']","['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']"
KR_7750298473,,Galio,200,True,1,0,1,2346,386,"['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']","['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']"
KR_7750298473,,Kalista,200,True,0,0,1,2204,499,"['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']","['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']"
KR_7750298473,,Volibear,200,True,0,0,2,2071,401,"['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']","['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']"
KR_7750298473,,Rell,200,True,1,0,1,2248,133,"['Rumble', 'Galio', 'Kalista', 'Volibear', 'Rell']","['Caitlyn', 'Jax', 'Lissandra', 'Orianna', 'MissFortune']"
KR_7772050971,,Ryze,100,True,13,5,23,13519,33274,"['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']","['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']"
KR_7772050971,,Zed,100,True,12,12,19,10972,25148,"['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']","['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']"
KR_7772050971,,Malphite,100,True,8,9,21,10844,16520,"['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']","['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']"
KR_7772050971,,Yuumi,100,True,9,2,40,11785,21737,"['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']","['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']"
KR_7772050971,,MasterYi,100,True,8,14,15,10634,17898,"['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']","['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']"
KR_7772050971,,Akali,200,False,13,9,16,11652,21390,"['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']","['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']"
KR_7772050971,,Sivir,200,False,9,11,22,11627,22371,"['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']","['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']"
KR_7772050971,,Gragas,200,False,4,9,22,9421,15286,"['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']","['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']"
KR_7772050971,,Ezreal,200,False,4,10,26,10515,22388,"['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']","['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']"
KR_7772050971,,Gangplank,200,False,12,11,16,11136,17202,"['Akali', 'Sivir', 'Gragas', 'Ezreal', 'Gangplank']","['Ryze', 'Zed', 'Malphite', 'Yuumi', 'MasterYi']"
KR_7740309635,,Singed,100,False,7,12,31,12914,29338,"['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']","['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']"
KR_7740309635,,Viktor,100,False,9,12,30,13362,22793,"['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']","['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']"
KR_7740309635,,Zed,100,False,23,10,20,16308,44528,"['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']","['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']"
KR_7740309635,,Zoe,100,False,7,13,30,11720,26531,"['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']","['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']"
KR_7740309635,,Katarina,100,False,7,14,30,12603,31096,"['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']","['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']"
KR_7740309635,,Vex,200,True,15,11,22,14034,33298,"['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']","['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']"
KR_7740309635,,Amumu,200,True,13,11,27,14158,23739,"['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']","['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']"
KR_7740309635,,Trundle,200,True,23,9,19,16168,43583,"['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']","['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']"
KR_7740309635,,Akali,200,True,9,13,22,12185,29277,"['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']","['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']"
KR_7740309635,,Senna,200,True,1,9,49,12577,15043,"['Vex', 'Amumu', 'Trundle', 'Akali', 'Senna']","['Singed', 'Viktor', 'Zed', 'Zoe', 'Katarina']"
KR_7733035584,,Nocturne,100,False,20,18,19,18524,48103,"['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']","['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']"
KR_7733035584,,Khazix,100,False,26,18,14,18935,45938,"['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']","['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']"
KR_7733035584,,Ziggs,100,False,8,11,33,16226,43403,"['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']","['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']"
KR_7733035584,,Taliyah,100,False,6,16,23,15579,37933,"['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']","['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']"
KR_7733035584,,Yunara,100,False,2,16,36,14821,35818,"['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']","['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']"
KR_7733035584,,Ahri,200,True,18,14,20,16924,28001,"['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']","['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']"
KR_7733035584,,LeeSin,200,True,25,12,32,20242,42891,"['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']","['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']"
KR_7733035584,,Aatrox,200,True,7,13,31,15550,29795,"['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']","['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']"
KR_7733035584,,AurelionSol,200,True,17,13,36,17740,32509,"['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']","['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']"
KR_7733035584,,Xerath,200,True,12,11,38,16950,37925,"['Ahri', 'LeeSin', 'Aatrox', 'AurelionSol', 'Xerath']","['Nocturne', 'Khazix', 'Ziggs', 'Taliyah', 'Yunara']"
KR_7731612124,,Blitzcrank,100,True,2,9,30,10235,11826,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']"
KR_7731612124,,Chogath,100,True,12,10,28,12155,30453,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']"
KR_7731612124,,Lulu,100,True,1,4,48,11278,13721,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']"
KR_7731612124,,Xayah,100,True,19,6,24,15887,50231,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']"
KR_7731612124,,Caitlyn,100,True,19,6,23,15321,47708,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']"
KR_7731612124,,Ryze,200,False,8,9,22,13488,33600,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']"
KR_7731612124,,Tristana,200,False,14,11,12,13062,36728,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']"
KR_7731612124,,Zac,200,False,7,14,19,11745,23313,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']"
KR_7731612124,,Janna,200,False,1,7,30,10098,5687,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']"
KR_7731612124,,Cassiopeia,200,False,5,12,18,10606,24557,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']"
KR_7769845102,,Irelia,100,True,0,0,3,3212,1003,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']"
KR_7769845102,,Braum,100,True,0,0,4,2959,638,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']"
KR_7769845102,,Viktor,100,True,1,0,2,3155,1188,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']"
KR_7769845102,,Poppy,100,True,0,0,3,2997,998,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']"
KR_7769845102,,Ashe,100,True,3,0,1,3549,1483,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']"
KR_7769845102,,Taliyah,200,False,0,1,0,2584,2252,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']"
KR_7769845102,,Yuumi,200,False,0,0,0,2578,969,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']"
KR_7769845102,,Kindred,200,False,0,2,0,2661,1700,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']"
KR_7769845102,,Malphite,200,False,0,1,0,2414,347,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']"
KR_7769845102,,Senna,200,False,0,0,0,2378,0,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']"
KR_7773445355,,Vayne,100,True,17,5,17,14752,48428,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']"
KR_7773445355,,Yone,100,True,12,8,23,14074,28933,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']"
KR_7773445355,,Kayn,100,True,11,10,28,12406,31799,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']"
KR_7773445355,,Senna,100,True,8,3,37,14797,30402,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']"
KR_7773445355,,Galio,100,True,3,8,34,11943,22115,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']"
KR_7773445355,,Ezreal,200,False,7,7,17,12615,27301,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7773445355,,Annie,200,False,6,16,14,11319,18757,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7773445355,,Nasus,200,False,11,11,13,13224,27204,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7773445355,,Tryndamere,200,False,7,12,15,12430,27906,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7773445355,,Zilean,200,False,2,5,24,10541,8932,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7766459476,,Camille,100,True,22,11,11,16588,28376,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,,DrMundo,100,True,12,8,21,15367,43503,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,,KogMaw,100,True,8,14,34,15643,40170,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,,Jayce,100,True,14,10,37,17056,49563,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,,Nami,100,True,4,10,46,13674,16256,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,,Velkoz,200,False,9,9,26,14142,44372,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,,Zed,200,False,18,14,17,15877,41861,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,,Ryze,200,False,8,11,26,15392,46746,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,,Swain,200,False,8,11,26,13476,29596,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,,Yunara,200,False,10,15,24,14889,49836,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7628766865,,MonkeyKing,100,True,6,9,28,10580,25713,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,,Senna,100,True,15,7,24,12858,24980,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,,Neeko,100,True,5,10,27,9980,19225,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,,Sion,100,True,9,10,26,11965,26911,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,,Veigar,100,True,12,6,25,11640,32175,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,,Yone,200,False,9,14,15,10891,23357,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,,TwistedFate,200,False,4,5,24,10073,29036,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,,Garen,200,False,12,8,17,10968,22350,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,,Swain,200,False,8,8,22,10139,25814,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,,Fiora,200,False,9,12,24,11225,24911,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7767133480,,Hwei,100,False,17,15,37,17832,40875,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,,Smolder,100,False,20,15,33,18936,38008,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,,Blitzcrank,100,False,9,14,40,15697,27194,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,,Ezreal,100,False,11,15,28,16563,36269,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,,Gangplank,100,False,18,16,30,19658,48545,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,,Khazix,200,True,19,16,25,18477,55155,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,,Neeko,200,True,9,14,37,17150,49544,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,,Yone,200,True,19,15,17,18472,44933,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,,Pyke,200,True,23,14,19,18821,33061,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,,Jinx,200,True,5,16,40,18869,39831,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7644770469,,Karthus,100,True,16,19,32,17154,40123,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,,Lulu,100,True,7,7,47,13401,9187,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,,Jhin,100,True,21,9,27,17875,32138,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,,Gangplank,100,True,13,13,21,14021,34090,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,,Karma,100,True,8,12,31,13019,25138,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,,Qiyana,200,False,21,12,18,15618,42393,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,,Viego,200,False,16,16,16,14805,25354,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,,Vex,200,False,9,11,25,13652,28479,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,,Hwei,200,False,5,12,34,12663,23291,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,,Rumble,200,False,9,14,26,13966,29400,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7765836595,,Jinx,100,False,6,11,21,17824,30494,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,,Shen,100,False,7,12,30,15689,28497,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,,LeeSin,100,False,22,14,21,19075,44511,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,,Zilean,100,False,4,9,31,14462,13280,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,,Viego,100,False,16,16,15,16865,34487,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
